number,datetime,name,address,coordinates,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure,bike_stands,available_bike_stands
11,2024-04-15 19:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",22.0,39,7.4,18.4,0,0.1,973.2,20,10
11,2024-04-15 20:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",21.2,41,7.4,18.1,0,0.1,972.6,20,10
11,2024-04-15 21:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",20.3,38,5.5,17.6,0,0.1,972.5,20,9
11,2024-04-16 00:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",15.7,61,8.2,14.1,0,0.1,971.3,20,7
11,2024-04-16 00:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",19.1,45,6.9,17.4,0,0.1,971.4,20,7
11,2024-04-16 01:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",15.3,62,8.1,14.0,0,0.1,971.2,20,6
11,2024-04-16 02:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",13.8,73,9.0,11.2,0,0.1,972.0,20,6
11,2024-04-16 02:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",13.8,73,9.0,11.2,0,0.1,972.0,20,6
11,2024-04-16 03:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",12.8,80,9.5,10.7,0,0.1,972.0,20,7
11,2024-04-16 04:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",12.7,81,9.5,11.0,0,0.1,971.4,20,6
11,2024-04-16 05:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",12.8,80,9.5,11.2,0,0.1,971.3,20,7
11,2024-04-16 06:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",13.0,79,9.4,11.5,17,0.1,970.1,20,14
11,2024-04-16 07:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",13.1,82,10.1,11.8,35,0.1,970.3,20,18
11,2024-04-16 08:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",12.4,87,10.3,10.9,26,0.1,970.4,20,19
11,2024-04-16 09:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",11.4,83,8.6,9.0,51,0.1,970.4,20,19
11,2024-04-16 10:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",8.0,82,5.1,5.2,75,0.1,973.3,20,19
11,2024-04-16 11:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",7.3,84,4.7,4.2,100,0.1,975.3,20,19
11,2024-04-16 12:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",7.4,78,3.8,3.8,100,0.1,974.7,20,19
11,2024-04-16 13:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",5.0,83,2.3,1.0,100,0.1,974.7,20,19
11,2024-04-16 14:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",3.1,88,1.3,0.2,100,0.1,976.9,20,20
11,2024-04-16 15:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",3.3,88,1.5,0.6,100,0.1,976.2,20,20
11,2024-04-16 16:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",3.5,87,1.5,1.1,100,1.2,975.9,20,19
11,2024-04-16 17:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",3.5,85,1.2,1.3,100,1.6,977.3,20,17
11,2024-04-16 18:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",3.2,88,1.4,0.5,99,1.2,976.6,20,17
11,2024-04-16 19:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",3.1,89,1.4,-0.5,91,2.3,976.2,20,16
11,2024-04-16 20:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",2.8,89,1.2,-0.8,87,0.0,976.3,20,16
11,2024-04-16 21:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",3.5,86,1.4,0.5,77,0.0,976.8,20,16
11,2024-04-17 00:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",4.1,84,1.7,2.1,44,0.0,974.7,20,15
11,2024-04-17 00:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",3.9,84,1.5,1.5,44,0.0,974.8,20,15
11,2024-04-17 01:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",4.2,84,1.8,1.9,30,0.0,974.4,20,14
11,2024-04-17 02:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",3.6,90,2.1,1.3,0,0.0,974.2,20,13
11,2024-04-17 02:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",3.6,90,2.1,1.3,0,0.0,974.2,20,12
11,2024-04-17 03:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",2.9,93,1.9,0.4,0,0.0,973.5,20,13
11,2024-04-17 04:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",2.3,94,1.4,-0.1,0,0.0,973.0,20,13
11,2024-04-17 05:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",1.8,97,1.3,-0.6,0,0.0,971.7,20,12
11,2024-04-17 06:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",1.5,99,1.4,-0.7,0,0.0,972.5,20,13
11,2024-04-17 07:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",1.1,100,1.1,-1.0,0,0.0,972.6,20,13
11,2024-04-17 08:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",2.3,96,1.7,-0.1,0,0.0,972.8,20,17
11,2024-04-17 09:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",5.2,84,2.7,2.7,1,0.0,973.2,20,13
11,2024-04-17 10:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",7.5,77,3.7,5.1,2,0.0,973.6,20,10
11,2024-04-17 11:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",9.3,70,4.1,8.5,3,0.0,973.6,20,9
11,2024-04-17 12:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",10.7,58,2.8,8.6,35,0.0,973.2,20,12
11,2024-04-17 13:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",11.9,52,2.4,10.3,59,0.0,972.4,20,6
11,2024-04-17 14:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",11.9,57,3.6,10.7,84,0.0,972.5,20,15
11,2024-04-17 15:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",13.0,46,1.7,10.7,88,0.0,971.9,20,4
11,2024-04-17 16:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",11.7,60,4.2,7.0,93,0.0,971.6,20,12
11,2024-04-17 17:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",12.9,44,0.9,9.3,97,0.0,971.7,20,12
11,2024-04-17 18:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",11.6,60,4.1,9.0,96,0.0,971.9,20,9
11,2024-04-17 19:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",9.8,82,6.8,8.0,95,0.0,973.2,20,7
11,2024-04-17 20:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",9.3,78,5.6,7.8,100,0.0,974.3,20,9
11,2024-04-17 21:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",9.2,72,4.4,7.6,95,0.0,974.7,20,8
11,2024-04-18 00:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",8.3,58,0.5,5.0,56,0.0,975.6,20,8
11,2024-04-18 00:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",8.2,62,1.3,5.4,56,0.0,975.4,20,10
11,2024-04-18 01:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",7.9,64,1.5,5.2,28,0.0,975.5,20,11
11,2024-04-18 02:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",7.4,74,3.0,4.7,0,0.0,975.3,20,11
11,2024-04-18 02:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",7.4,74,3.0,4.7,0,0.0,975.3,20,11
11,2024-04-18 03:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",7.0,75,2.9,4.8,0,0.0,975.7,20,12
11,2024-04-18 04:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",6.6,76,2.6,4.5,0,0.0,975.8,20,12
11,2024-04-18 05:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",6.4,81,3.3,4.6,0,0.0,975.9,20,11
11,2024-04-18 06:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",5.8,87,3.8,3.9,0,0.0,976.0,20,10
11,2024-04-18 07:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",5.8,84,3.3,3.6,0,0.0,976.5,20,13
11,2024-04-18 08:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",6.9,81,3.9,5.0,0,0.0,976.9,20,12
11,2024-04-18 09:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",7.5,81,4.5,5.8,13,0.0,977.1,20,11
11,2024-04-18 10:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",8.8,72,4.0,7.2,26,0.0,978.0,20,12
11,2024-04-18 11:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",10.5,52,1.1,7.4,39,0.0,977.7,20,16
11,2024-04-18 12:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",9.9,63,3.1,7.2,75,0.0,978.4,20,14
11,2024-04-18 13:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",10.9,54,1.9,8.3,83,0.0,978.0,20,13
11,2024-04-18 14:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",8.2,72,3.4,4.9,90,0.0,979.0,20,17
11,2024-04-18 15:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",9.6,62,2.7,6.1,92,0.0,979.0,20,19
11,2024-04-18 16:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",9.9,56,1.5,7.2,95,0.0,978.9,20,15
11,2024-04-18 17:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",10.2,55,1.6,7.2,97,0.0,979.3,20,15
11,2024-04-18 18:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",10.5,53,1.3,7.7,89,0.0,979.6,20,13
11,2024-04-18 19:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",10.2,56,1.8,7.6,88,0.0,980.1,20,14
11,2024-04-18 20:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",8.8,62,1.9,5.8,84,0.0,980.8,20,18
11,2024-04-18 21:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",8.3,69,2.9,5.9,59,0.0,981.5,20,17
11,2024-04-19 00:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",6.8,75,2.7,4.3,7,0.0,983.1,20,17
11,2024-04-19 00:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",5.7,88,3.9,3.6,7,0.0,983.1,20,17
11,2024-04-19 01:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",5.6,86,3.4,3.4,3,0.0,983.6,20,17
11,2024-04-19 02:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",4.6,87,2.6,2.3,0,0.0,983.5,20,17
11,2024-04-19 02:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",4.6,87,2.6,2.3,0,0.0,983.5,20,17
11,2024-04-19 03:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",3.9,81,0.9,1.3,0,0.0,983.3,20,18
11,2024-04-19 04:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",3.0,82,0.2,0.3,0,0.0,983.9,20,18
11,2024-04-19 05:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",2.7,84,0.3,0.2,0,0.0,983.8,20,19
11,2024-04-19 06:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",2.4,84,-0.0,-0.2,0,0.0,984.1,20,15
11,2024-04-19 07:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",2.5,84,0.1,0.3,0,0.0,984.2,20,18
11,2024-04-19 08:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",3.6,83,1.0,1.3,0,0.0,983.8,20,19
11,2024-04-19 09:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",6.4,74,2.1,4.0,0,0.0,984.2,20,18
11,2024-04-19 10:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",8.7,58,0.9,5.9,0,0.0,983.7,20,19
11,2024-04-19 11:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",10.0,53,0.8,7.8,0,0.0,983.0,20,12
11,2024-04-19 12:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",10.9,51,1.1,9.3,1,0.0,982.9,20,16
11,2024-04-19 13:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",11.7,46,0.5,9.5,2,0.0,982.1,20,10
11,2024-04-19 14:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",12.4,42,-0.2,9.9,3,0.0,981.8,20,9
11,2024-04-19 15:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",12.0,48,1.3,8.8,2,0.0,980.0,20,8
11,2024-04-19 16:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",13.2,38,-0.9,9.6,1,0.0,978.8,20,8
11,2024-04-19 17:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",12.7,37,-1.7,7.8,0,0.0,978.2,20,7
11,2024-04-19 18:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",12.4,40,-0.8,7.8,0,0.0,977.5,20,8
11,2024-04-19 19:00:00,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,"{'lat': 46.56056, 'lng': 15.652935}",11.6,45,0.0,7.3,0,0.0,976.7,20,9
