number,datetime,name,address,coordinates,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure,bike_stands,available_bike_stands
2,2024-04-13 13:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",23.2,47,11.3,23.8,0,0.0,995.5,22,21
2,2024-04-13 11:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",20.3,56,11.2,20.4,0,0.0,996.2,22,22
2,2024-04-13 12:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",21.9,53,11.9,22.6,0,0.0,996.1,22,22
2,2024-04-13 13:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",23.2,47,11.3,23.8,0,0.0,995.5,22,21
2,2024-04-13 14:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",24.1,40,9.7,24.3,0,0.0,994.7,22,22
2,2024-04-13 15:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",24.5,38,9.3,23.8,0,0.0,994.0,22,21
2,2024-04-13 16:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",24.6,39,9.7,23.3,0,0.0,993.0,22,22
2,2024-04-13 17:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",25.2,35,8.6,23.0,0,0.0,991.9,22,22
2,2024-04-13 18:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",24.7,41,10.6,23.0,0,0.0,991.8,22,21
2,2024-04-13 19:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",23.2,45,10.6,21.6,0,0.0,991.4,22,20
2,2024-04-13 20:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",21.5,48,10.0,20.4,0,0.0,991.3,22,18
2,2024-04-13 21:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",20.3,52,10.1,20.2,0,0.0,991.3,22,21
2,2024-04-14 00:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",15.7,61,8.2,15.0,0,0.0,991.6,22,20
2,2024-04-14 00:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",15.3,61,7.8,14.3,0,0.0,991.7,22,10
2,2024-04-14 01:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",15.1,65,8.6,14.4,0,0.0,991.3,22,10
2,2024-04-14 03:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",12.2,77,8.3,11.3,0,0.0,990.2,22,9
2,2024-04-14 04:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",12.6,73,7.9,11.8,0,0.0,990.2,22,11
2,2024-04-14 05:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",12.1,75,7.8,11.2,0,0.0,989.7,22,11
2,2024-04-14 06:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",11.3,80,7.9,10.4,0,0.0,989.4,22,12
2,2024-04-14 08:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",11.8,83,9.0,10.9,0,0.0,989.1,22,12
2,2024-04-14 11:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",22.8,50,11.8,23.2,0,0.0,989.3,22,11
2,2024-04-14 14:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",29.1,31,10.3,28.8,0,0.0,987.4,22,16
2,2024-04-14 21:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",19.8,42,6.5,18.6,0,0.0,983.0,22,8
2,2024-04-15 00:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",16.6,54,7.2,15.1,0,0.0,983.1,22,9
2,2024-04-15 03:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",14.3,67,8.3,13.6,0,0.0,981.9,22,9
2,2024-04-15 04:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",13.9,70,8.5,13.3,0,0.0,980.9,22,10
2,2024-04-15 05:00:00,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,"{'lat': 46.561422, 'lng': 15.637118}",12.6,79,9.1,12.0,0,0.0,980.5,22,13
