number,datetime,name,address,coordinates,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure,bike_stands,available_bike_stands
25,2024-04-15 03:00:00,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,"{'lat': 46.542655, 'lng': 15.634329}",13.7,74,9.1,13.3,0,0.0,981.6,20,4
25,2024-04-15 04:00:00,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,"{'lat': 46.542655, 'lng': 15.634329}",13.6,73,8.8,12.9,0,0.0,980.7,20,4
25,2024-04-15 05:00:00,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,"{'lat': 46.542655, 'lng': 15.634329}",13.5,64,6.8,12.2,0,0.0,980.3,20,5
25,2024-04-15 06:00:00,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,"{'lat': 46.542655, 'lng': 15.634329}",13.7,61,6.3,12.4,0,0.0,979.1,20,9
25,2024-04-15 07:00:00,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,"{'lat': 46.542655, 'lng': 15.634329}",14.3,59,6.4,13.1,0,0.0,979.0,20,14
25,2024-04-15 08:00:00,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,"{'lat': 46.542655, 'lng': 15.634329}",13.3,71,8.2,12.3,0,0.0,978.3,20,15
25,2024-04-15 09:00:00,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,"{'lat': 46.542655, 'lng': 15.634329}",17.9,62,10.5,17.2,0,0.1,978.4,20,13
25,2024-04-15 10:00:00,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,"{'lat': 46.542655, 'lng': 15.634329}",22.4,45,9.9,21.4,0,0.1,978.2,20,12
25,2024-04-15 11:00:00,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,"{'lat': 46.542655, 'lng': 15.634329}",24.6,39,9.7,24.2,0,0.1,977.9,20,14
25,2024-04-15 12:00:00,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,"{'lat': 46.542655, 'lng': 15.634329}",26.3,36,10.1,26.7,0,0.1,977.7,20,12
25,2024-04-15 13:00:00,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,"{'lat': 46.542655, 'lng': 15.634329}",27.9,34,10.6,27.9,0,0.1,976.6,20,13
25,2024-04-15 14:00:00,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,"{'lat': 46.542655, 'lng': 15.634329}",27.0,32,8.9,25.0,0,0.1,976.2,20,12
25,2024-04-15 15:00:00,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,"{'lat': 46.542655, 'lng': 15.634329}",27.5,29,7.8,25.0,0,0.1,975.3,20,9
25,2024-04-15 16:00:00,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,"{'lat': 46.542655, 'lng': 15.634329}",26.8,32,8.7,24.2,0,0.1,974.4,20,11
25,2024-04-15 17:00:00,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,"{'lat': 46.542655, 'lng': 15.634329}",25.2,32,7.3,22.0,0,0.1,974.2,20,11
25,2024-04-15 18:00:00,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,"{'lat': 46.542655, 'lng': 15.634329}",23.2,36,7.3,18.7,0,0.1,972.7,20,10
25,2024-04-15 19:00:00,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,"{'lat': 46.542655, 'lng': 15.634329}",21.9,39,7.3,16.7,0,0.1,972.5,20,12
25,2024-04-15 20:00:00,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,"{'lat': 46.542655, 'lng': 15.634329}",21.1,40,6.9,16.7,0,0.1,971.9,20,13
25,2024-04-15 21:00:00,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,"{'lat': 46.542655, 'lng': 15.634329}",20.5,37,5.3,16.3,0,0.1,971.7,20,13
25,2024-04-16 00:00:00,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,"{'lat': 46.542655, 'lng': 15.634329}",19.2,48,7.9,17.1,0,0.1,970.7,20,13
25,2024-04-16 00:00:00,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,"{'lat': 46.542655, 'lng': 15.634329}",19.0,45,6.8,15.0,0,0.1,970.6,20,14
25,2024-04-16 01:00:00,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,"{'lat': 46.542655, 'lng': 15.634329}",18.8,45,6.6,16.6,0,0.1,970.8,20,15
