number,datetime,name,address,coordinates,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure,bike_stands,available_bike_stands
9,2024-04-13 13:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",23.2,47,11.3,23.8,0,0.0,995.7,20,2
9,2024-04-13 11:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",20.3,56,11.2,20.5,0,0.0,996.5,20,4
9,2024-04-13 12:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",21.9,53,11.9,22.6,0,0.0,996.4,20,0
9,2024-04-13 13:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",23.2,47,11.3,23.8,0,0.0,995.7,20,0
9,2024-04-13 14:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",24.1,40,9.7,24.3,0,0.0,995.0,20,0
9,2024-04-13 15:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",24.5,38,9.3,23.9,0,0.0,994.2,20,0
9,2024-04-13 16:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",24.6,39,9.7,23.3,0,0.0,993.3,20,4
9,2024-04-13 17:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",25.2,35,8.6,23.0,0,0.0,992.2,20,0
9,2024-04-13 18:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",24.7,41,10.6,23.0,0,0.0,992.0,20,0
9,2024-04-13 19:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",23.2,45,10.6,21.6,0,0.0,991.7,20,5
9,2024-04-13 20:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",21.5,48,10.1,20.4,0,0.0,991.6,20,0
9,2024-04-13 21:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",20.3,52,10.1,20.2,0,0.0,991.5,20,8
9,2024-04-14 00:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",15.7,61,8.2,15.0,0,0.0,991.8,20,8
9,2024-04-14 00:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",15.3,61,7.9,14.4,0,0.0,992.0,20,8
9,2024-04-14 01:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",15.1,65,8.6,14.4,0,0.0,991.6,20,2
9,2024-04-14 03:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",12.2,77,8.3,11.3,0,0.0,990.5,20,3
9,2024-04-14 04:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",12.6,73,7.9,11.8,0,0.0,990.4,20,3
9,2024-04-14 05:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",12.1,75,7.8,11.2,0,0.0,990.0,20,3
9,2024-04-14 06:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",11.3,80,8.0,10.4,0,0.0,989.7,20,3
9,2024-04-14 08:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",11.8,83,9.0,10.9,0,0.0,989.3,20,3
9,2024-04-14 11:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",22.8,50,11.8,23.3,0,0.0,989.5,20,1
9,2024-04-14 14:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",29.1,31,10.3,28.8,0,0.0,987.6,20,2
9,2024-04-14 21:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",19.8,42,6.5,18.6,0,0.0,983.3,20,7
9,2024-04-15 00:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",16.6,54,7.2,15.2,0,0.0,983.3,20,6
9,2024-04-15 03:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",14.3,67,8.3,13.7,0,0.0,982.2,20,5
9,2024-04-15 04:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",13.9,70,8.5,13.3,0,0.0,981.2,20,4
9,2024-04-15 05:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",12.6,79,9.1,12.1,0,0.0,980.7,20,6
9,2024-04-15 06:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",11.9,78,8.2,11.2,0,0.0,979.6,20,3
9,2024-04-15 07:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",12.5,70,7.2,11.7,0,0.0,979.4,20,0
9,2024-04-15 08:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",13.9,68,8.1,12.8,0,0.0,978.6,20,4
9,2024-04-15 09:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",17.7,53,8.0,16.3,0,0.1,978.9,20,9
9,2024-04-15 10:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",22.0,47,10.2,21.0,0,0.1,978.7,20,3
9,2024-04-15 11:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",24.5,39,9.7,24.5,0,0.1,978.3,20,6
9,2024-04-15 12:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",26.0,36,9.8,26.3,0,0.1,978.1,20,11
9,2024-04-15 13:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",27.5,34,10.2,28.5,0,0.1,977.1,20,12
9,2024-04-15 14:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",27.5,30,8.4,25.7,0,0.1,976.6,20,20
9,2024-04-15 15:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",27.9,27,7.2,25.5,0,0.1,975.6,20,17
9,2024-04-15 16:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",27.0,30,8.0,24.4,0,0.1,974.8,20,7
9,2024-04-15 17:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",25.8,29,6.4,23.2,0,0.1,974.7,20,4
9,2024-04-15 18:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",23.8,33,6.6,21.1,0,0.1,973.3,20,11
9,2024-04-15 19:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",22.4,37,7.0,19.7,0,0.1,973.2,20,11
9,2024-04-15 20:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",21.7,35,5.6,18.8,0,0.1,972.6,20,11
9,2024-04-15 21:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",20.9,36,5.3,18.4,0,0.1,972.3,20,10
9,2024-04-16 00:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",16.2,60,8.4,14.4,0,0.1,971.3,20,11
9,2024-04-16 00:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",19.3,44,6.7,17.4,0,0.1,971.3,20,10
9,2024-04-16 01:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",15.6,62,8.3,13.8,0,0.1,971.3,20,10
9,2024-04-16 02:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",14.2,72,9.2,11.7,0,0.1,972.0,20,10
9,2024-04-16 02:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",14.2,72,9.2,11.7,0,0.1,972.0,20,10
9,2024-04-16 03:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",13.1,79,9.6,11.3,0,0.1,972.1,20,10
9,2024-04-16 04:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",13.0,80,9.6,11.8,0,0.1,971.5,20,10
9,2024-04-16 05:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",12.9,80,9.5,11.7,0,0.1,971.4,20,7
9,2024-04-16 06:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",13.0,80,9.6,11.9,17,0.1,970.2,20,9
9,2024-04-16 07:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",13.2,81,10.0,12.1,35,0.1,970.3,20,0
9,2024-04-16 08:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",12.6,86,10.3,11.3,26,0.1,970.4,20,10
9,2024-04-16 09:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",11.7,84,9.1,9.8,51,0.1,970.7,20,10
9,2024-04-16 10:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",8.2,81,5.2,5.5,75,0.1,973.4,20,9
9,2024-04-16 11:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",7.6,82,4.7,4.7,100,0.1,975.2,20,10
9,2024-04-16 12:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",7.5,77,3.7,4.1,100,0.1,974.8,20,10
9,2024-04-16 13:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",6.6,81,3.6,3.4,100,0.1,974.6,20,10
9,2024-04-16 14:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",3.3,87,1.4,0.9,100,0.1,976.9,20,11
9,2024-04-16 15:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",3.3,87,1.4,1.1,100,0.1,976.2,20,14
9,2024-04-16 16:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",3.0,88,1.2,0.4,100,1.0,975.9,20,15
9,2024-04-16 17:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",4.1,79,0.8,1.6,100,1.8,977.1,20,17
9,2024-04-16 18:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",3.8,86,1.7,0.9,99,0.4,976.6,20,17
9,2024-04-16 19:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",3.3,88,1.5,0.1,91,0.1,976.3,20,18
9,2024-04-16 20:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",3.1,87,1.1,-0.1,87,0.0,976.2,20,19
9,2024-04-16 21:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",3.8,84,1.3,1.4,77,0.0,976.8,20,20
9,2024-04-17 00:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",4.5,82,1.7,2.4,44,0.0,974.8,20,19
9,2024-04-17 00:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",4.1,84,1.7,1.9,44,0.0,974.8,20,19
9,2024-04-17 01:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",4.5,86,2.4,2.5,30,0.0,974.4,20,19
9,2024-04-17 02:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",4.4,89,2.7,2.5,0,0.0,974.2,20,19
9,2024-04-17 02:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",4.4,89,2.7,2.5,0,0.0,974.2,20,19
9,2024-04-17 03:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",4.1,88,2.3,1.9,0,0.0,973.5,20,18
9,2024-04-17 04:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",2.8,94,1.9,0.4,0,0.0,973.0,20,18
9,2024-04-17 05:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",1.7,100,1.7,-0.3,0,0.0,971.7,20,14
9,2024-04-17 06:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",2.1,98,1.8,-0.1,0,0.0,972.5,20,0
9,2024-04-17 07:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",1.8,97,1.4,-0.5,0,0.0,972.6,20,4
9,2024-04-17 08:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",3.2,89,1.6,0.7,0,0.0,972.7,20,10
9,2024-04-17 09:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",5.9,79,2.5,3.5,1,0.0,973.1,20,11
9,2024-04-17 10:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",7.7,75,3.6,5.5,2,0.0,973.5,20,5
9,2024-04-17 11:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",9.0,72,4.3,8.1,3,0.0,973.6,20,17
9,2024-04-17 12:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",10.7,60,3.3,9.0,35,0.0,973.2,20,13
9,2024-04-17 13:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",11.9,55,3.1,10.0,59,0.0,972.3,20,12
9,2024-04-17 14:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",11.7,57,3.5,10.3,84,0.0,972.4,20,17
9,2024-04-17 15:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",13.0,46,1.7,10.6,88,0.0,971.9,20,13
9,2024-04-17 16:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",12.9,50,2.7,9.3,93,0.0,971.4,20,14
9,2024-04-17 17:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",12.3,54,3.2,9.0,97,0.0,971.8,20,15
9,2024-04-17 18:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",11.7,57,3.4,9.4,96,0.0,971.9,20,17
9,2024-04-17 19:00:00,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,"{'lat': 46.558519, 'lng': 15.649072}",9.9,81,6.8,7.9,95,0.0,973.3,20,13
