number,datetime,name,address,coordinates,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure,bike_stands,available_bike_stands
22,2024-04-13 13:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",23.2,48,11.5,23.9,0,0.0,995.2,20,16
22,2024-04-13 11:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",20.2,55,10.8,20.2,0,0.0,995.9,20,16
22,2024-04-13 12:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",21.8,54,12.1,22.6,0,0.0,995.8,20,19
22,2024-04-13 13:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",23.2,48,11.5,23.9,0,0.0,995.2,20,18
22,2024-04-13 14:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",24.0,39,9.2,24.1,0,0.0,994.5,20,18
22,2024-04-13 15:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",24.4,40,9.9,23.8,0,0.0,993.6,20,18
22,2024-04-13 16:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",24.5,40,10.0,23.3,0,0.0,992.7,20,19
22,2024-04-13 17:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",25.1,36,9.0,23.1,0,0.0,991.7,20,17
22,2024-04-13 18:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",24.6,43,11.2,23.0,0,0.0,991.5,20,16
22,2024-04-13 19:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",22.9,47,11.0,21.3,0,0.0,991.1,20,19
22,2024-04-13 20:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",21.0,49,9.9,19.4,0,0.0,991.0,20,19
22,2024-04-13 21:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",20.0,49,9.0,18.7,0,0.0,990.9,20,19
22,2024-04-14 00:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",17.0,58,8.7,16.5,0,0.0,991.3,20,19
22,2024-04-14 00:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",16.8,58,8.5,16.2,0,0.0,991.5,20,19
22,2024-04-14 01:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",15.8,61,8.3,15.0,0,0.0,991.0,20,19
22,2024-04-14 03:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",14.8,60,7.1,13.6,0,0.0,989.9,20,19
22,2024-04-14 04:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",14.1,62,6.9,13.1,0,0.0,989.8,20,19
22,2024-04-14 05:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",12.2,69,6.7,11.3,0,0.0,989.4,20,19
22,2024-04-14 06:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",12.7,62,5.6,11.3,0,0.0,989.1,20,18
22,2024-04-14 08:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",10.7,89,9.0,10.0,0,0.0,988.7,20,17
22,2024-04-14 11:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",22.8,53,12.7,23.4,0,0.0,988.9,20,18
22,2024-04-14 14:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",29.1,30,9.8,28.2,0,0.0,987.1,20,16
22,2024-04-14 21:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",21.6,40,7.4,20.6,0,0.0,982.7,20,20
22,2024-04-15 00:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",17.8,51,7.5,16.8,0,0.0,982.8,20,20
22,2024-04-15 03:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",13.7,74,9.1,13.3,0,0.0,981.5,20,20
22,2024-04-15 04:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",13.6,73,8.8,12.9,0,0.0,980.5,20,20
22,2024-04-15 05:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",13.5,64,6.8,12.2,0,0.0,980.1,20,20
22,2024-04-15 06:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",13.7,61,6.3,12.4,0,0.0,979.0,20,14
22,2024-04-15 07:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",14.3,59,6.4,13.1,0,0.0,978.9,20,15
22,2024-04-15 08:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",13.3,71,8.2,12.3,0,0.0,978.2,20,19
22,2024-04-15 09:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",17.9,62,10.5,17.2,0,0.1,978.3,20,17
22,2024-04-15 10:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",22.4,45,9.9,21.4,0,0.1,978.1,20,11
22,2024-04-15 11:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",24.6,39,9.7,24.1,0,0.1,977.8,20,12
22,2024-04-15 12:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",26.3,36,10.0,26.7,0,0.1,977.6,20,6
22,2024-04-15 13:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",27.9,34,10.6,27.9,0,0.1,976.5,20,3
22,2024-04-15 14:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",27.0,32,8.9,25.0,0,0.1,976.1,20,13
22,2024-04-15 15:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",27.5,29,7.8,25.0,0,0.1,975.2,20,12
22,2024-04-15 16:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",26.8,32,8.7,24.2,0,0.1,974.3,20,17
22,2024-04-15 17:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",25.2,32,7.3,22.0,0,0.1,974.1,20,18
22,2024-04-15 18:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",23.2,36,7.3,18.7,0,0.1,972.6,20,14
22,2024-04-15 19:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",21.9,39,7.3,16.7,0,0.1,972.4,20,15
22,2024-04-15 20:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",21.1,40,6.9,16.6,0,0.1,971.8,20,16
22,2024-04-15 21:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",20.5,37,5.3,16.3,0,0.1,971.6,20,16
22,2024-04-16 00:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",19.2,48,7.9,17.1,0,0.1,970.6,20,16
22,2024-04-16 00:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",19.0,45,6.8,15.0,0,0.1,970.5,20,15
22,2024-04-16 01:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",18.8,45,6.6,16.6,0,0.1,970.7,20,15
22,2024-04-16 02:00:00,DVORANA TABOR,Gorkega ulica 48,"{'lat': 46.549005, 'lng': 15.635014}",14.4,71,9.2,12.6,0,0.1,971.4,20,15
